time,wind_speed_100m,wind_speed_10m,temperature_2m
2026-01-01 06:00:00,2.64,2.01,1.4
2026-01-01 07:00:00,1.92,1.62,2.1
2026-01-01 08:00:00,1.33,1.17,2.6
2026-01-01 09:00:00,1.17,1.05,2.7
2026-01-01 10:00:00,1.37,1.25,2.6
2026-01-01 11:00:00,3.61,2.48,1.7
2026-01-01 12:00:00,3.16,1.45,1.0
2026-01-01 13:00:00,2.9,1.55,0.4
2026-01-01 14:00:00,3.05,1.3,0.5
2026-01-01 15:00:00,3.23,1.32,0.4
2026-01-01 16:00:00,2.12,0.63,0.2
2026-01-01 17:00:00,1.25,0.87,0.2
2026-01-01 18:00:00,2.82,1.62,0.1
2026-01-01 19:00:00,1.57,1.0,0.2
2026-01-01 20:00:00,1.46,0.9,0.3
2026-01-01 21:00:00,1.27,0.51,0.3
2026-01-01 22:00:00,0.57,0.22,0.4
2026-01-01 23:00:00,0.85,0.73,0.4
2026-01-02 00:00:00,1.53,1.01,-0.1
2026-01-02 01:00:00,0.72,0.85,-0.2
2026-01-02 02:00:00,0.21,0.47,-0.3
2026-01-02 03:00:00,0.7,0.74,-0.2
2026-01-02 04:00:00,2.82,2.3,0.5
2026-01-02 05:00:00,4.66,3.63,1.3
2026-01-02 06:00:00,6.06,4.65,3.2
2026-01-02 07:00:00,6.64,5.03,3.9
2026-01-02 08:00:00,6.41,4.81,4.0
2026-01-02 09:00:00,5.1,3.82,3.6
2026-01-02 10:00:00,4.6,3.21,2.9
2026-01-02 11:00:00,5.35,2.65,1.1
2026-01-02 12:00:00,4.06,1.94,0.6
2026-01-02 13:00:00,5.15,2.93,0.6
2026-01-02 14:00:00,5.55,3.05,0.3
2026-01-02 15:00:00,5.27,2.64,0.3
2026-01-02 16:00:00,6.18,2.86,-0.3
2026-01-02 17:00:00,6.82,3.23,-0.5
2026-01-02 18:00:00,5.96,2.44,-0.2
2026-01-02 19:00:00,5.01,1.82,-0.8
2026-01-02 20:00:00,4.54,1.67,-1.3
2026-01-02 21:00:00,4.36,1.71,-1.3
2026-01-02 22:00:00,4.65,1.7,-1.4
2026-01-02 23:00:00,5.09,2.11,-1.5
2026-01-03 00:00:00,4.38,1.76,-1.8
2026-01-03 01:00:00,3.61,1.36,-2.2
2026-01-03 02:00:00,4.38,2.1,-2.5
2026-01-03 03:00:00,5.63,3.03,-2.3
2026-01-03 04:00:00,5.94,3.78,0.0
2026-01-03 05:00:00,5.78,3.93,1.8
2026-01-03 06:00:00,6.26,4.63,3.1
2026-01-03 07:00:00,6.25,4.65,3.8
2026-01-03 08:00:00,5.98,4.4,4.1
2026-01-03 09:00:00,5.73,4.06,4.1
2026-01-03 10:00:00,5.89,3.53,3.4
2026-01-03 11:00:00,6.29,2.76,1.4
2026-01-03 12:00:00,5.81,2.14,-0.3
2026-01-03 13:00:00,5.9,2.31,0.1
2026-01-03 14:00:00,5.84,2.42,0.0
2026-01-03 15:00:00,5.93,2.38,0.1
2026-01-03 16:00:00,5.17,2.01,0.4
2026-01-03 17:00:00,5.5,2.11,0.2
2026-01-03 18:00:00,5.29,2.08,-0.1
2026-01-03 19:00:00,6.11,2.67,-0.7
2026-01-03 20:00:00,6.04,2.67,-1.2
2026-01-03 21:00:00,6.32,2.75,-1.0
2026-01-03 22:00:00,6.35,2.6,-0.7
2026-01-03 23:00:00,6.2,2.76,-0.4
2026-01-04 00:00:00,6.1,2.57,-0.6
2026-01-04 01:00:00,5.52,2.2,-1.4
2026-01-04 02:00:00,4.28,1.68,-1.8
2026-01-04 03:00:00,3.53,1.57,-0.9
2026-01-04 04:00:00,0.67,0.3,1.6
2026-01-04 05:00:00,1.27,0.55,2.5
2026-01-04 06:00:00,2.3,1.72,4.9
2026-01-04 07:00:00,3.41,2.65,5.6
2026-01-04 08:00:00,3.52,2.73,5.8
2026-01-04 09:00:00,3.16,2.41,5.6
2026-01-04 10:00:00,3.11,1.25,4.4
2026-01-04 11:00:00,4.05,1.75,1.3
2026-01-04 12:00:00,5.43,2.45,-0.1
2026-01-04 13:00:00,6.63,3.22,0.6
2026-01-04 14:00:00,6.06,2.75,0.5
2026-01-04 15:00:00,5.22,2.17,0.1
2026-01-04 16:00:00,4.81,1.92,-0.3
2026-01-04 17:00:00,4.72,1.74,-0.7
2026-01-04 18:00:00,2.73,0.68,-0.4
2026-01-04 19:00:00,2.62,0.56,0.1
2026-01-04 20:00:00,3.07,0.69,-0.4
2026-01-04 21:00:00,3.72,1.23,-0.5
2026-01-04 22:00:00,3.87,1.35,-0.2
2026-01-04 23:00:00,4.11,1.46,0.4
2026-01-05 00:00:00,0.49,0.45,-0.1
2026-01-05 01:00:00,0.76,0.9,0.1
2026-01-05 02:00:00,0.76,0.89,-0.7
2026-01-05 03:00:00,1.15,1.5,-0.8
2026-01-05 04:00:00,1.9,1.5,-0.1
2026-01-05 05:00:00,2.04,1.54,0.5
2026-01-05 06:00:00,2.8,2.31,0.3
2026-01-05 07:00:00,1.93,1.67,0.5
2026-01-05 08:00:00,0.52,0.47,1.0
2026-01-05 09:00:00,0.62,0.36,1.5
2026-01-05 10:00:00,0.68,0.11,1.7
2026-01-05 11:00:00,0.78,0.76,0.5
2026-01-05 12:00:00,2.34,1.43,-1.4
2026-01-05 13:00:00,4.22,2.02,-0.9
2026-01-05 14:00:00,5.28,2.21,-1.1
2026-01-05 15:00:00,6.59,2.98,-1.1
2026-01-05 16:00:00,6.53,2.94,-1.6
2026-01-05 17:00:00,6.64,2.91,-2.2
2026-01-05 18:00:00,5.46,2.4,-2.6
2026-01-05 19:00:00,5.57,2.55,-2.8
2026-01-05 20:00:00,5.81,2.93,-2.5
2026-01-05 21:00:00,7.05,3.92,-1.5
2026-01-05 22:00:00,7.27,4.07,-1.1
2026-01-05 23:00:00,7.99,4.57,-1.0
2026-01-06 00:00:00,7.84,4.85,-1.4
2026-01-06 01:00:00,8.21,5.02,-1.3
2026-01-06 02:00:00,8.93,5.47,-1.4
2026-01-06 03:00:00,9.59,6.05,-1.4
2026-01-06 04:00:00,10.77,6.24,-0.1
2026-01-06 05:00:00,11.07,7.53,2.0
2026-01-06 06:00:00,12.49,8.83,3.4
2026-01-06 07:00:00,12.91,9.22,4.8
2026-01-06 08:00:00,12.22,8.72,5.5
2026-01-06 09:00:00,10.3,7.24,5.3
2026-01-06 10:00:00,8.84,5.78,4.3
2026-01-06 11:00:00,8.84,4.87,1.8
2026-01-06 12:00:00,8.75,4.47,-0.1
2026-01-06 13:00:00,8.59,4.29,-0.9
2026-01-06 14:00:00,8.82,4.46,-1.1
2026-01-06 15:00:00,8.37,4.12,-1.3
2026-01-06 16:00:00,6.13,2.75,-2.0
2026-01-06 17:00:00,3.26,1.74,-3.0
2026-01-06 18:00:00,3.31,1.91,-3.7
2026-01-06 19:00:00,3.26,1.73,-4.5
2026-01-06 20:00:00,3.64,1.53,-4.1
2026-01-06 21:00:00,3.15,1.17,-4.1
2026-01-06 22:00:00,2.66,1.1,-3.5
2026-01-06 23:00:00,1.91,1.27,-3.0
2026-01-07 00:00:00,2.8,1.0,-4.2
2026-01-07 01:00:00,1.7,0.32,-4.1
2026-01-07 02:00:00,1.78,0.28,-4.0
2026-01-07 03:00:00,1.44,0.21,-2.9
2026-01-07 04:00:00,1.32,0.97,-1.5
2026-01-07 05:00:00,0.55,0.3,0.2
2026-01-07 06:00:00,1.0,0.89,1.9
2026-01-07 07:00:00,1.35,1.29,3.1
2026-01-07 08:00:00,1.92,1.72,3.5
2026-01-07 09:00:00,1.55,1.3,3.4
2026-01-07 10:00:00,0.69,0.43,2.7
2026-01-07 11:00:00,0.85,0.3,0.5
2026-01-07 12:00:00,0.67,0.1,-0.9
2026-01-07 13:00:00,0.42,0.1,-1.7
2026-01-07 14:00:00,1.7,0.41,-2.2
2026-01-07 15:00:00,2.73,0.89,-3.1
2026-01-07 16:00:00,3.4,1.2,-3.3
2026-01-07 17:00:00,3.82,1.4,-3.4
2026-01-07 18:00:00,2.48,0.4,-3.3
2026-01-07 19:00:00,1.66,0.25,-4.0
2026-01-07 20:00:00,1.73,0.54,-4.4
2026-01-07 21:00:00,2.61,0.7,-4.5
2026-01-07 22:00:00,4.44,1.66,-5.1
2026-01-07 23:00:00,4.05,1.35,-4.9
2026-01-08 00:00:00,2.65,0.65,-5.0
2026-01-08 01:00:00,0.97,0.27,-5.4
2026-01-08 02:00:00,1.52,0.46,-5.6
2026-01-08 03:00:00,1.87,0.25,-4.7
2026-01-08 04:00:00,4.28,2.36,-3.1
2026-01-08 05:00:00,3.87,2.44,-1.2
2026-01-08 06:00:00,2.77,2.21,0.6
2026-01-08 07:00:00,3.68,2.86,1.9
2026-01-08 08:00:00,3.98,3.02,2.5
2026-01-08 09:00:00,3.26,2.48,2.5
2026-01-08 10:00:00,3.47,2.35,1.6
2026-01-08 11:00:00,4.07,1.46,-1.3
2026-01-08 12:00:00,3.79,1.11,-2.3
2026-01-08 13:00:00,4.75,1.68,-2.5
2026-01-08 14:00:00,5.73,2.1,-2.3
2026-01-08 15:00:00,5.43,1.88,-2.5
2026-01-08 16:00:00,4.7,1.51,-2.9
2026-01-08 17:00:00,4.36,1.45,-3.1
2026-01-08 18:00:00,5.35,1.86,-3.0
2026-01-08 19:00:00,5.35,1.82,-4.2
2026-01-08 20:00:00,4.83,1.69,-4.6
2026-01-08 21:00:00,5.01,1.74,-4.8
2026-01-08 22:00:00,5.04,1.73,-4.9
2026-01-08 23:00:00,5.64,1.91,-4.7
2026-01-09 00:00:00,5.83,1.95,-4.9
2026-01-09 01:00:00,5.6,1.91,-5.1
2026-01-09 02:00:00,4.97,1.61,-5.4
2026-01-09 03:00:00,4.38,1.03,-4.5
2026-01-09 04:00:00,4.74,2.05,-2.3
2026-01-09 05:00:00,4.09,2.35,-0.1
2026-01-09 06:00:00,5.18,3.76,2.3
2026-01-09 07:00:00,6.05,4.43,4.2
2026-01-09 08:00:00,6.33,4.72,4.6
2026-01-09 09:00:00,5.49,3.9,4.5
2026-01-09 10:00:00,4.12,2.06,3.6
2026-01-09 11:00:00,2.81,0.61,0.8
2026-01-09 12:00:00,5.36,2.14,-1.0
2026-01-09 13:00:00,5.73,2.22,-1.9
2026-01-09 14:00:00,5.46,1.92,-2.3
2026-01-09 15:00:00,5.17,1.75,-2.4
2026-01-09 16:00:00,5.23,1.85,-3.0
2026-01-09 17:00:00,5.03,1.76,-3.5
2026-01-09 18:00:00,5.66,2.01,-3.0
2026-01-09 19:00:00,5.51,1.92,-4.0
2026-01-09 20:00:00,5.15,1.75,-4.6
2026-01-09 21:00:00,5.17,1.75,-4.8
2026-01-09 22:00:00,5.82,2.11,-4.6
2026-01-09 23:00:00,6.2,2.31,-4.4
2026-01-10 00:00:00,4.83,1.69,-4.4
2026-01-10 01:00:00,4.78,1.79,-5.4
2026-01-10 02:00:00,5.4,2.05,-5.4
2026-01-10 03:00:00,5.27,2.19,-4.4
2026-01-10 04:00:00,6.04,2.88,-1.4
2026-01-10 05:00:00,5.66,3.01,1.8
2026-01-10 06:00:00,5.54,3.82,3.9
2026-01-10 07:00:00,5.62,4.08,5.1
2026-01-10 08:00:00,5.4,3.9,5.5
2026-01-10 09:00:00,5.21,3.64,5.5
2026-01-10 10:00:00,5.55,3.09,4.4
2026-01-10 11:00:00,5.9,2.23,1.7
2026-01-10 12:00:00,7.05,2.7,0.6
2026-01-10 13:00:00,7.68,3.17,0.9
2026-01-10 14:00:00,7.66,3.19,0.8
2026-01-10 15:00:00,7.43,3.07,0.5
2026-01-10 16:00:00,7.23,2.87,0.2
2026-01-10 17:00:00,6.87,2.7,-0.4
2026-01-10 18:00:00,8.19,3.66,-1.2
2026-01-10 19:00:00,8.06,3.3,-1.9
2026-01-10 20:00:00,6.84,2.68,-2.4
2026-01-10 21:00:00,7.25,3.01,-2.6
2026-01-10 22:00:00,7.98,3.7,-1.9
2026-01-10 23:00:00,8.07,3.82,-1.8
2026-01-11 00:00:00,8.61,4.25,-1.1
2026-01-11 01:00:00,7.96,3.51,-2.2
2026-01-11 02:00:00,6.51,2.62,-2.7
2026-01-11 03:00:00,6.34,2.79,-1.9
2026-01-11 04:00:00,6.73,3.76,1.0
2026-01-11 05:00:00,7.88,3.6,4.3
2026-01-11 06:00:00,8.14,5.09,5.9
2026-01-11 07:00:00,8.21,5.5,6.7
2026-01-11 08:00:00,7.27,4.63,7.0
2026-01-11 09:00:00,7.07,3.92,6.8
2026-01-11 10:00:00,6.6,3.43,5.5
2026-01-11 11:00:00,6.04,2.35,4.1
2026-01-11 12:00:00,6.66,2.48,3.1
2026-01-11 13:00:00,5.52,2.06,2.4
2026-01-11 14:00:00,4.81,1.81,2.1
2026-01-11 15:00:00,4.63,2.0,2.2
2026-01-11 16:00:00,5.0,2.2,2.1
2026-01-11 17:00:00,6.1,2.45,3.0
2026-01-11 18:00:00,6.37,2.62,2.6
2026-01-11 19:00:00,6.43,2.45,1.5
2026-01-11 20:00:00,4.49,1.6,1.0
2026-01-11 21:00:00,4.15,1.57,0.8
2026-01-11 22:00:00,3.94,1.76,0.5
2026-01-11 23:00:00,4.33,2.18,0.3
2026-01-12 00:00:00,2.3,0.95,1.4
2026-01-12 01:00:00,3.5,1.5,-0.3
2026-01-12 02:00:00,2.29,0.9,0.4
2026-01-12 03:00:00,1.06,0.29,0.8
2026-01-12 04:00:00,2.93,1.46,4.3
2026-01-12 05:00:00,3.27,1.61,7.0
2026-01-12 06:00:00,3.25,2.36,8.2
2026-01-12 07:00:00,2.43,1.82,9.6
2026-01-12 08:00:00,3.98,3.0,9.1
2026-01-12 09:00:00,6.42,3.77,7.3
2026-01-12 10:00:00,7.43,3.87,7.3
2026-01-12 11:00:00,7.59,3.69,6.3
2026-01-12 12:00:00,7.29,3.45,5.6
2026-01-12 13:00:00,7.13,3.47,5.4
2026-01-12 14:00:00,5.59,2.4,4.5
2026-01-12 15:00:00,5.71,2.61,4.1
2026-01-12 16:00:00,5.2,2.64,4.2
2026-01-12 17:00:00,4.65,1.95,3.8
2026-01-12 18:00:00,4.66,2.01,2.2
2026-01-12 19:00:00,4.37,2.01,3.0
2026-01-12 20:00:00,3.11,1.85,2.0
2026-01-12 21:00:00,1.49,0.86,0.1
2026-01-12 22:00:00,1.98,1.93,-1.1
2026-01-12 23:00:00,1.43,1.52,-1.9
2026-01-13 00:00:00,2.6,1.7,-1.8
2026-01-13 01:00:00,2.69,1.63,-1.1
2026-01-13 02:00:00,2.12,1.45,-2.0
2026-01-13 03:00:00,2.65,1.8,-1.2
2026-01-13 04:00:00,2.82,2.02,2.5
2026-01-13 05:00:00,4.35,2.23,5.8
2026-01-13 06:00:00,5.58,4.15,6.0
2026-01-13 07:00:00,6.56,4.76,5.8
2026-01-13 08:00:00,6.79,4.85,6.1
2026-01-13 09:00:00,6.85,4.72,6.1
2026-01-13 10:00:00,7.85,4.65,5.4
2026-01-13 11:00:00,8.5,4.36,3.7
2026-01-13 12:00:00,9.62,5.01,2.3
2026-01-13 13:00:00,9.18,4.87,1.6
2026-01-13 14:00:00,8.19,4.32,0.5
2026-01-13 15:00:00,7.4,3.8,-0.2
2026-01-13 16:00:00,6.88,3.6,-0.4
2026-01-13 17:00:00,6.3,3.3,-0.2
2026-01-13 18:00:00,6.14,3.2,0.1
2026-01-13 19:00:00,5.79,3.01,0.3
2026-01-13 20:00:00,5.61,2.8,-0.1
2026-01-13 21:00:00,5.61,2.5,-1.1
2026-01-13 22:00:00,5.2,2.4,-1.2
2026-01-13 23:00:00,4.47,1.93,-1.6
2026-01-14 00:00:00,5.94,2.57,-2.1
2026-01-14 01:00:00,6.15,2.47,-2.5
2026-01-14 02:00:00,5.49,2.09,-2.8
2026-01-14 03:00:00,3.79,1.3,-2.3
2026-01-14 04:00:00,3.11,1.5,0.7
2026-01-14 05:00:00,2.62,1.59,2.5
2026-01-14 06:00:00,3.11,2.42,3.8
2026-01-14 07:00:00,0.51,0.4,4.8
2026-01-14 08:00:00,1.36,1.2,5.9
2026-01-14 09:00:00,3.5,2.86,6.0
2026-01-14 10:00:00,4.36,3.15,4.3
2026-01-14 11:00:00,4.62,2.18,1.5
2026-01-14 12:00:00,5.14,2.28,-1.5
2026-01-14 13:00:00,5.01,2.28,-2.0
2026-01-14 14:00:00,5.59,2.46,-2.4
2026-01-14 15:00:00,6.22,2.94,-3.1
2026-01-14 16:00:00,6.03,2.94,-3.2
2026-01-14 17:00:00,5.55,2.41,-3.8
2026-01-14 18:00:00,4.97,2.11,-4.1
2026-01-14 19:00:00,4.31,1.62,-4.8
2026-01-14 20:00:00,4.66,1.86,-6.5
2026-01-14 21:00:00,4.48,1.77,-7.2
2026-01-14 22:00:00,4.19,1.8,-7.1
2026-01-14 23:00:00,3.5,1.23,-7.2
2026-01-15 00:00:00,1.31,0.86,-7.0
2026-01-15 01:00:00,1.22,1.23,-7.0
2026-01-15 02:00:00,1.86,1.39,-7.5
2026-01-15 03:00:00,1.06,0.89,-7.7
2026-01-15 04:00:00,1.17,1.21,-6.8
2026-01-15 05:00:00,1.03,1.05,-5.4
2026-01-15 06:00:00,1.17,1.0,-3.7
2026-01-15 07:00:00,1.05,0.96,-2.5
2026-01-15 08:00:00,1.84,1.48,-1.9
2026-01-15 09:00:00,0.76,0.63,-1.3
2026-01-15 10:00:00,0.6,0.46,-1.2
2026-01-15 11:00:00,0.85,0.76,-1.5
2026-01-15 12:00:00,2.47,1.03,-2.3
2026-01-15 13:00:00,1.21,0.75,-2.6
2026-01-15 14:00:00,1.41,1.68,-3.0
2026-01-15 15:00:00,0.25,0.57,-3.1
2026-01-15 16:00:00,2.23,1.66,-3.8
2026-01-15 17:00:00,2.35,1.46,-4.8
2026-01-15 18:00:00,1.29,1.71,-4.7
2026-01-15 19:00:00,3.0,1.91,-5.0
2026-01-15 20:00:00,4.1,1.74,-5.9
2026-01-15 21:00:00,3.67,2.01,-5.8
2026-01-15 22:00:00,2.46,1.33,-5.4
2026-01-15 23:00:00,1.3,1.22,-5.8
2026-01-16 00:00:00,2.33,1.52,-6.9
2026-01-16 01:00:00,1.95,0.83,-7.6
2026-01-16 02:00:00,3.14,1.77,-5.8
2026-01-16 03:00:00,3.02,1.72,-5.0
2026-01-16 04:00:00,2.9,2.05,-4.4
2026-01-16 05:00:00,2.2,1.78,-4.0
2026-01-16 06:00:00,1.68,1.46,-4.0
2026-01-16 07:00:00,2.5,1.87,-3.8
2026-01-16 08:00:00,3.71,2.71,-3.8
2026-01-16 09:00:00,4.42,3.1,-3.9
2026-01-16 10:00:00,4.68,3.17,-4.2
2026-01-16 11:00:00,4.68,3.26,-4.6
2026-01-16 12:00:00,5.91,4.16,-6.6
2026-01-16 13:00:00,6.59,4.48,-7.5
2026-01-16 14:00:00,7.22,4.98,-8.6
2026-01-16 15:00:00,8.21,5.46,-9.8
2026-01-16 16:00:00,9.29,6.22,-10.2
2026-01-16 17:00:00,9.78,6.44,-11.0
2026-01-16 18:00:00,10.22,6.96,-11.6
2026-01-16 19:00:00,10.04,6.22,-12.0
2026-01-16 20:00:00,10.88,6.09,-13.3
2026-01-16 21:00:00,10.27,6.63,-13.7
2026-01-16 22:00:00,9.91,6.15,-13.9
2026-01-16 23:00:00,9.2,5.8,-14.6
2026-01-17 00:00:00,10.77,6.91,-15.7
2026-01-17 01:00:00,9.36,6.26,-16.0
2026-01-17 02:00:00,8.97,6.12,-16.4
2026-01-17 03:00:00,7.31,4.86,-16.1
2026-01-17 04:00:00,6.04,4.23,-15.7
2026-01-17 05:00:00,5.04,3.7,-14.7
2026-01-17 06:00:00,4.09,3.18,-14.8
2026-01-17 07:00:00,3.21,2.47,-14.3
2026-01-17 08:00:00,2.85,2.21,-13.3
2026-01-17 09:00:00,3.05,2.3,-12.5
2026-01-17 10:00:00,2.95,2.05,-13.0
2026-01-17 11:00:00,2.47,1.4,-13.3
2026-01-17 12:00:00,3.07,2.4,-14.6
2026-01-17 13:00:00,2.89,1.93,-14.9
2026-01-17 14:00:00,2.68,2.02,-14.9
2026-01-17 15:00:00,2.17,1.44,-15.5
2026-01-17 16:00:00,2.09,1.2,-16.2
2026-01-17 17:00:00,1.84,1.01,-16.3
2026-01-17 18:00:00,1.46,1.39,-16.4
2026-01-17 19:00:00,1.01,1.16,-16.4
2026-01-17 20:00:00,0.43,0.5,-16.0
2026-01-17 21:00:00,0.71,0.7,-15.6
2026-01-17 22:00:00,0.27,0.6,-15.9
2026-01-17 23:00:00,1.27,0.32,-15.5
2026-01-18 00:00:00,3.68,1.98,-15.6
2026-01-18 01:00:00,4.74,2.33,-15.3
2026-01-18 02:00:00,5.16,2.3,-14.9
2026-01-18 03:00:00,5.06,2.37,-14.0
2026-01-18 04:00:00,5.67,2.14,-13.3
2026-01-18 05:00:00,4.6,2.88,-12.6
2026-01-18 06:00:00,6.42,4.56,-10.8
2026-01-18 07:00:00,6.08,4.14,-10.3
2026-01-18 08:00:00,5.67,3.89,-9.6
2026-01-18 09:00:00,4.66,3.15,-9.3
2026-01-18 10:00:00,4.02,2.51,-9.2
2026-01-18 11:00:00,3.15,1.43,-9.3
2026-01-18 12:00:00,4.18,2.3,-9.3
2026-01-18 13:00:00,4.9,2.04,-10.0
2026-01-18 14:00:00,5.93,2.36,-11.0
2026-01-18 15:00:00,6.1,2.41,-11.3
2026-01-18 16:00:00,6.42,2.51,-11.6
2026-01-18 17:00:00,6.81,2.77,-11.0
2026-01-18 18:00:00,7.27,3.5,-11.0
2026-01-18 19:00:00,7.05,3.07,-11.6
2026-01-18 20:00:00,6.73,2.85,-11.8
2026-01-18 21:00:00,7.02,3.2,-11.9
2026-01-18 22:00:00,7.18,3.54,-11.5
2026-01-18 23:00:00,7.49,4.0,-11.4
2026-01-19 00:00:00,8.01,4.9,-11.2
2026-01-19 01:00:00,8.21,4.45,-11.4
2026-01-19 02:00:00,7.83,3.96,-11.7
2026-01-19 03:00:00,7.36,3.99,-10.8
2026-01-19 04:00:00,8.03,3.69,-9.9
2026-01-19 05:00:00,9.0,4.14,-8.7
2026-01-19 06:00:00,9.93,5.66,-6.8
2026-01-19 07:00:00,9.07,5.07,-6.3
2026-01-19 08:00:00,8.17,4.9,-4.9
2026-01-19 09:00:00,7.67,4.23,-4.2
2026-01-19 10:00:00,8.32,3.91,-4.9
2026-01-19 11:00:00,7.3,3.36,-5.8
2026-01-19 12:00:00,7.01,3.29,-7.0
2026-01-19 13:00:00,6.13,2.42,-7.7
2026-01-19 14:00:00,5.9,2.22,-7.8
2026-01-19 15:00:00,4.86,1.81,-8.4
2026-01-19 16:00:00,4.02,1.3,-8.8
2026-01-19 17:00:00,3.91,1.32,-9.4
2026-01-19 18:00:00,3.9,1.47,-10.0
2026-01-19 19:00:00,4.11,1.49,-11.9
2026-01-19 20:00:00,3.79,1.37,-11.5
2026-01-19 21:00:00,3.99,1.61,-10.1
2026-01-19 22:00:00,4.92,1.9,-10.9
2026-01-19 23:00:00,4.95,1.96,-10.5
2026-01-20 00:00:00,4.43,1.66,-10.1
2026-01-20 01:00:00,3.07,0.6,-10.5
2026-01-20 02:00:00,1.25,0.18,-10.4
2026-01-20 03:00:00,0.6,0.16,-10.0
2026-01-20 04:00:00,0.81,0.35,-9.2
2026-01-20 05:00:00,0.89,0.75,-7.5
2026-01-20 06:00:00,1.79,1.49,-5.9
2026-01-20 07:00:00,2.05,1.12,-4.6
2026-01-20 08:00:00,3.57,2.14,-4.0
2026-01-20 09:00:00,2.96,1.45,-3.6
2026-01-20 10:00:00,2.03,0.9,-3.9
2026-01-20 11:00:00,1.7,0.53,-6.3
2026-01-20 12:00:00,1.5,0.32,-7.8
2026-01-20 13:00:00,0.34,0.14,-8.7
2026-01-20 14:00:00,1.3,0.22,-8.7
2026-01-20 15:00:00,0.94,0.25,-8.8
2026-01-20 16:00:00,3.09,1.01,-9.2
2026-01-20 17:00:00,5.33,2.05,-10.1
2026-01-20 18:00:00,6.38,2.67,-9.3
2026-01-20 19:00:00,7.17,3.16,-10.1
2026-01-20 20:00:00,7.6,3.55,-10.1
2026-01-20 21:00:00,8.26,4.0,-10.0
2026-01-20 22:00:00,8.58,4.28,-10.1
2026-01-20 23:00:00,8.84,4.55,-10.1
2026-01-21 00:00:00,8.95,4.96,-9.9
2026-01-21 01:00:00,8.73,4.65,-9.8
2026-01-21 02:00:00,8.43,4.4,-9.6
2026-01-21 03:00:00,8.66,4.46,-9.1
2026-01-21 04:00:00,8.92,4.63,-6.9
2026-01-21 05:00:00,10.53,5.03,-5.0
2026-01-21 06:00:00,10.86,6.4,-3.1
2026-01-21 07:00:00,9.76,5.39,-2.4
2026-01-21 08:00:00,9.56,5.21,-1.0
2026-01-21 09:00:00,9.64,5.14,-0.3
2026-01-21 10:00:00,8.9,4.93,-1.0
2026-01-21 11:00:00,8.39,4.26,-2.0
2026-01-21 12:00:00,7.65,3.76,-4.2
2026-01-21 13:00:00,6.38,2.71,-5.8
2026-01-21 14:00:00,6.69,2.9,-6.7
2026-01-21 15:00:00,7.13,3.2,-6.9
2026-01-21 16:00:00,7.8,3.61,-7.0
2026-01-21 17:00:00,7.45,3.4,-7.0
2026-01-21 18:00:00,7.81,3.91,-6.9
2026-01-21 19:00:00,7.93,3.72,-6.4
2026-01-21 20:00:00,8.08,3.8,-6.1
2026-01-21 21:00:00,8.53,4.12,-5.8
2026-01-21 22:00:00,9.0,4.54,-5.7
2026-01-21 23:00:00,8.62,4.32,-6.3
2026-01-22 00:00:00,7.65,3.85,-6.8
2026-01-22 01:00:00,7.58,3.7,-7.8
2026-01-22 02:00:00,7.88,3.65,-7.3
2026-01-22 03:00:00,8.14,3.88,-6.3
2026-01-22 04:00:00,7.88,3.69,-4.5
2026-01-22 05:00:00,7.17,3.16,-1.7
2026-01-22 06:00:00,9.92,5.64,0.1
2026-01-22 07:00:00,6.85,2.2,0.2
2026-01-22 08:00:00,1.06,0.81,0.5
2026-01-22 09:00:00,6.17,3.88,-0.2
2026-01-22 10:00:00,4.98,2.58,-2.3
2026-01-22 11:00:00,4.92,2.06,-3.5
2026-01-22 12:00:00,6.95,3.62,-5.0
2026-01-22 13:00:00,6.8,3.39,-5.4
2026-01-22 14:00:00,6.99,3.25,-5.5
2026-01-22 15:00:00,7.07,3.66,-6.2
2026-01-22 16:00:00,7.1,3.75,-6.9
2026-01-22 17:00:00,9.12,5.35,-7.9
2026-01-22 18:00:00,9.49,5.68,-8.7
2026-01-22 19:00:00,10.5,5.94,-8.9
2026-01-22 20:00:00,8.58,5.1,-8.9
2026-01-22 21:00:00,7.72,4.54,-7.8
2026-01-22 22:00:00,7.24,4.51,-7.1
2026-01-22 23:00:00,7.39,4.32,-6.7
2026-01-23 00:00:00,6.67,4.35,-7.1
2026-01-23 01:00:00,6.37,3.55,-6.4
2026-01-23 02:00:00,5.28,2.82,-5.6
2026-01-23 03:00:00,6.07,3.34,-5.2
2026-01-23 04:00:00,5.61,3.08,-4.9
2026-01-23 05:00:00,4.03,2.9,-4.0
2026-01-23 06:00:00,6.05,4.16,-3.0
2026-01-23 07:00:00,3.82,2.52,-2.2
2026-01-23 08:00:00,3.84,2.62,-1.8
2026-01-23 09:00:00,4.48,2.96,-2.6
2026-01-23 10:00:00,5.15,3.38,-2.9
2026-01-23 11:00:00,5.09,3.24,-3.7
2026-01-23 12:00:00,3.83,2.75,-4.4
2026-01-23 13:00:00,2.77,1.68,-4.6
2026-01-23 14:00:00,2.0,1.25,-6.1
2026-01-23 15:00:00,3.28,1.8,-5.2
2026-01-23 16:00:00,4.49,2.46,-5.6
2026-01-23 17:00:00,5.18,3.32,-5.8
2026-01-23 18:00:00,4.4,3.23,-5.6
2026-01-23 19:00:00,2.33,1.55,-6.5
2026-01-23 20:00:00,1.86,1.33,-7.6
