issue_date,issue_time_utc,target_time_utc,target_time_local,lead_hours,lead_day,turbine,p10,p50,p90,wind_speed_100m,wind_direction_100m,wind_speed_10m,wind_gusts_10m,temperature_2m,surface_pressure,weather_source,model_version,previous_p50,revision
2026-02-03,2026-02-03T18:00:00+00:00,2026-02-04T11:00:00+00:00,2026-02-04T16:00:00+05:00,17,1,t1,0.01,0.1099,0.3189,3.85,244.0,1.79,9.5,6.0,958.8,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.1671,-0.0572
2026-02-03,2026-02-03T18:00:00+00:00,2026-02-04T12:00:00+00:00,2026-02-04T17:00:00+05:00,18,1,t1,0.01,0.1239,0.2542,2.76,238.0,1.03,5.8,2.9,957.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.1328,-0.0089
2026-02-03,2026-02-03T18:00:00+00:00,2026-02-04T13:00:00+00:00,2026-02-04T18:00:00+05:00,19,1,t1,0.01,0.1152,0.2388,1.72,253.0,0.66,2.4,1.9,957.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.102,0.0132
2026-02-03,2026-02-03T18:00:00+00:00,2026-02-04T14:00:00+00:00,2026-02-04T19:00:00+05:00,20,1,t1,0.01,0.2245,0.4598,3.24,56.0,1.75,2.2,0.6,957.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.1907,0.0338
2026-02-03,2026-02-03T18:00:00+00:00,2026-02-04T15:00:00+00:00,2026-02-04T20:00:00+05:00,21,1,t1,0.0794,0.3749,0.7415,6.02,66.0,2.75,3.4,1.0,958.2,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.2731,0.1018
2026-02-03,2026-02-03T18:00:00+00:00,2026-02-04T16:00:00+00:00,2026-02-04T21:00:00+05:00,22,1,t1,0.2591,0.6551,0.9357,6.49,66.0,3.01,5.5,0.1,958.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.5684,0.0867
2026-02-03,2026-02-03T18:00:00+00:00,2026-02-04T17:00:00+00:00,2026-02-04T22:00:00+05:00,23,1,t1,0.3021,0.6463,0.9683,6.93,64.0,3.36,6.5,-0.7,958.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.6889,-0.0426
2026-02-03,2026-02-03T18:00:00+00:00,2026-02-04T18:00:00+00:00,2026-02-04T23:00:00+05:00,24,1,t1,0.3776,0.6896,0.9704,7.63,61.0,3.92,7.1,-1.3,957.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.7004,-0.0108
2026-02-04,2026-02-04T18:00:00+00:00,2026-02-04T19:00:00+00:00,2026-02-05T00:00:00+05:00,1,1,t1,0.4987,0.8255,0.9855,8.52,60.0,4.62,8.0,-1.3,957.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.7285,0.097
2026-02-04,2026-02-04T18:00:00+00:00,2026-02-04T20:00:00+00:00,2026-02-05T01:00:00+05:00,2,1,t1,0.6776,0.8978,0.9867,9.11,61.0,5.22,9.5,-0.9,956.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.818,0.0798
2026-02-04,2026-02-04T18:00:00+00:00,2026-02-04T21:00:00+00:00,2026-02-05T02:00:00+05:00,3,1,t1,0.8572,0.9353,0.9889,9.71,66.0,5.64,10.1,-0.4,955.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.9017,0.0336
2026-02-04,2026-02-04T18:00:00+00:00,2026-02-04T22:00:00+00:00,2026-02-05T03:00:00+05:00,4,1,t1,0.9544,0.9544,0.9901,10.07,71.0,5.98,10.9,-0.1,955.2,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.9358,0.0186
2026-02-04,2026-02-04T18:00:00+00:00,2026-02-04T23:00:00+00:00,2026-02-05T04:00:00+05:00,5,1,t1,0.9615,0.9615,0.99,10.41,74.0,6.2,12.2,0.2,955.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.9301,0.0314
2026-02-04,2026-02-04T18:00:00+00:00,2026-02-05T00:00:00+00:00,2026-02-05T05:00:00+05:00,6,1,t1,0.8961,0.8961,0.99,10.98,77.0,6.75,15.4,1.1,954.3,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.9433,-0.0472
2026-02-04,2026-02-04T18:00:00+00:00,2026-02-05T01:00:00+00:00,2026-02-05T06:00:00+05:00,7,1,t1,0.8931,0.8931,0.991,11.71,79.0,7.47,17.2,1.5,953.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.9511,-0.058
2026-02-04,2026-02-04T18:00:00+00:00,2026-02-05T02:00:00+00:00,2026-02-05T07:00:00+05:00,8,1,t1,0.894,0.894,0.99,11.89,80.0,7.57,18.0,1.4,953.2,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.898,-0.004
2026-02-04,2026-02-04T18:00:00+00:00,2026-02-05T03:00:00+00:00,2026-02-05T08:00:00+05:00,9,1,t1,0.8944,0.8944,0.9902,11.98,83.0,7.77,18.8,2.0,953.3,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.8876,0.0068
2026-02-04,2026-02-04T18:00:00+00:00,2026-02-05T04:00:00+00:00,2026-02-05T09:00:00+05:00,10,1,t1,0.9558,0.9558,0.9899,11.6,78.0,7.05,20.3,3.2,953.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.8939,0.0619
2026-02-04,2026-02-04T18:00:00+00:00,2026-02-05T05:00:00+00:00,2026-02-05T10:00:00+05:00,11,1,t1,0.9787,0.9787,0.99,11.45,77.0,8.02,21.7,4.9,952.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.9806,-0.0019
2026-02-04,2026-02-04T18:00:00+00:00,2026-02-05T06:00:00+00:00,2026-02-05T11:00:00+05:00,12,1,t1,0.9673,0.9828,0.99,11.75,75.0,8.43,23.8,6.7,951.8,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.9857,-0.0029
2026-02-04,2026-02-04T18:00:00+00:00,2026-02-05T07:00:00+00:00,2026-02-05T12:00:00+05:00,13,1,t1,0.9303,0.9671,0.99,12.09,74.0,8.65,24.1,7.9,950.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.9732,-0.0061
2026-02-04,2026-02-04T18:00:00+00:00,2026-02-05T08:00:00+00:00,2026-02-05T13:00:00+05:00,14,1,t1,0.9223,0.9223,0.9892,11.22,73.0,7.99,23.8,8.3,949.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.9126,0.0097
2026-02-04,2026-02-04T18:00:00+00:00,2026-02-05T09:00:00+00:00,2026-02-05T14:00:00+05:00,15,1,t1,0.8694,0.9131,0.9893,10.16,69.0,7.25,23.0,8.5,949.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.9076,0.0055
2026-02-04,2026-02-04T18:00:00+00:00,2026-02-05T10:00:00+00:00,2026-02-05T15:00:00+05:00,16,1,t1,0.5752,0.9822,0.9925,8.5,63.0,5.94,21.8,8.0,949.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.9405,0.0417
2026-02-04,2026-02-04T18:00:00+00:00,2026-02-05T11:00:00+00:00,2026-02-05T16:00:00+05:00,17,1,t1,0.4727,0.9302,0.9921,7.94,68.0,4.68,20.3,6.4,949.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.885,0.0452
2026-02-04,2026-02-04T18:00:00+00:00,2026-02-05T12:00:00+00:00,2026-02-05T17:00:00+05:00,18,1,t1,0.3967,0.9592,0.9975,7.03,74.0,3.36,14.6,2.9,948.2,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.9621,-0.0029
2026-02-04,2026-02-04T18:00:00+00:00,2026-02-05T13:00:00+00:00,2026-02-05T18:00:00+05:00,19,1,t1,0.3726,0.8676,0.9719,6.5,78.0,2.99,10.8,-0.1,947.8,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.9261,-0.0585
2026-02-04,2026-02-04T18:00:00+00:00,2026-02-05T14:00:00+00:00,2026-02-05T19:00:00+05:00,20,1,t1,0.2851,0.8362,0.9711,6.59,78.0,3.18,8.5,-1.1,947.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.8766,-0.0404
2026-02-04,2026-02-04T18:00:00+00:00,2026-02-05T15:00:00+00:00,2026-02-05T20:00:00+05:00,21,1,t1,0.2695,0.7902,0.9682,6.86,78.0,3.44,7.4,-1.1,947.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.8404,-0.0502
2026-02-04,2026-02-04T18:00:00+00:00,2026-02-05T16:00:00+00:00,2026-02-05T21:00:00+05:00,22,1,t1,0.2499,0.7146,0.9627,6.88,72.0,3.29,7.2,-1.1,947.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.7995,-0.0849
2026-02-04,2026-02-04T18:00:00+00:00,2026-02-05T17:00:00+00:00,2026-02-05T22:00:00+05:00,23,1,t1,0.2323,0.6563,0.9355,6.36,72.0,2.84,6.6,-1.5,947.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.6634,-0.0071
2026-02-04,2026-02-04T18:00:00+00:00,2026-02-05T18:00:00+00:00,2026-02-05T23:00:00+05:00,24,1,t1,0.2175,0.5319,0.9146,6.57,69.0,2.97,6.5,-1.4,946.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.5603,-0.0284
2026-02-05,2026-02-05T18:00:00+00:00,2026-02-05T19:00:00+00:00,2026-02-06T00:00:00+05:00,1,1,t1,0.1944,0.4623,0.8562,6.18,67.0,2.6,6.1,-1.6,946.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.5214,-0.0591
2026-02-05,2026-02-05T18:00:00+00:00,2026-02-05T20:00:00+00:00,2026-02-06T01:00:00+05:00,2,1,t1,0.1623,0.4399,0.8143,5.49,67.0,2.22,6.0,-1.9,946.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.4511,-0.0112
2026-02-05,2026-02-05T18:00:00+00:00,2026-02-05T21:00:00+00:00,2026-02-06T02:00:00+05:00,3,1,t1,0.1101,0.444,0.7778,5.12,63.0,1.92,5.6,-2.0,946.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.4244,0.0196
2026-02-05,2026-02-05T18:00:00+00:00,2026-02-05T22:00:00+00:00,2026-02-06T03:00:00+05:00,4,1,t1,0.0825,0.3106,0.7401,4.73,59.0,1.61,5.2,-1.8,947.3,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.3422,-0.0316
2026-02-05,2026-02-05T18:00:00+00:00,2026-02-05T23:00:00+00:00,2026-02-06T04:00:00+05:00,5,1,t1,0.0588,0.3275,0.641,3.01,75.0,1.07,4.7,-1.4,948.3,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.2672,0.0603
2026-02-05,2026-02-05T18:00:00+00:00,2026-02-06T00:00:00+00:00,2026-02-06T05:00:00+05:00,6,1,t1,0.01,0.1839,0.3901,2.92,84.0,1.2,3.5,-0.8,948.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.1808,0.0031
2026-02-05,2026-02-05T18:00:00+00:00,2026-02-06T01:00:00+00:00,2026-02-06T06:00:00+05:00,7,1,t1,0.01,0.1865,0.3551,2.02,171.0,1.48,3.4,0.2,949.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.1285,0.058
2026-02-05,2026-02-05T18:00:00+00:00,2026-02-06T02:00:00+00:00,2026-02-06T07:00:00+05:00,8,1,t1,0.01,0.0777,0.2118,6.09,258.0,2.65,3.1,1.3,951.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.1797,-0.102
2026-02-05,2026-02-05T18:00:00+00:00,2026-02-06T03:00:00+00:00,2026-02-06T08:00:00+05:00,9,1,t1,0.01,0.2112,0.4435,7.29,259.0,3.94,4.3,1.6,953.2,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.2474,-0.0362
2026-02-05,2026-02-05T18:00:00+00:00,2026-02-06T04:00:00+00:00,2026-02-06T09:00:00+05:00,10,1,t1,0.01,0.1623,0.4082,5.48,260.0,3.4,4.2,3.0,954.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.3392,-0.1769
2026-02-05,2026-02-05T18:00:00+00:00,2026-02-06T05:00:00+00:00,2026-02-06T10:00:00+05:00,11,1,t1,0.01,0.1339,0.3019,2.77,242.0,2.1,4.6,4.5,954.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.4598,-0.3259
2026-02-05,2026-02-05T18:00:00+00:00,2026-02-06T06:00:00+00:00,2026-02-06T11:00:00+05:00,12,1,t1,0.01,0.2568,0.6996,5.33,260.0,3.75,10.3,5.4,954.8,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.6962,-0.4394
2026-02-05,2026-02-05T18:00:00+00:00,2026-02-06T07:00:00+00:00,2026-02-06T12:00:00+05:00,13,1,t1,0.2073,0.5602,0.8619,8.8,261.0,6.22,16.6,6.5,954.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.7818,-0.2216
2026-02-05,2026-02-05T18:00:00+00:00,2026-02-06T08:00:00+00:00,2026-02-06T13:00:00+05:00,14,1,t1,0.4615,0.8322,0.9861,9.74,257.0,6.61,19.4,5.7,954.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.8835,-0.0513
2026-02-05,2026-02-05T18:00:00+00:00,2026-02-06T09:00:00+00:00,2026-02-06T14:00:00+05:00,15,1,t1,0.6513,0.9059,0.9897,11.73,261.0,8.23,19.6,5.7,955.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.9556,-0.0497
2026-02-05,2026-02-05T18:00:00+00:00,2026-02-06T10:00:00+00:00,2026-02-06T15:00:00+05:00,16,1,t1,0.9134,0.9583,0.99,12.85,259.0,8.98,19.0,5.4,956.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.9546,0.0037
2026-02-05,2026-02-05T18:00:00+00:00,2026-02-06T11:00:00+00:00,2026-02-06T16:00:00+05:00,17,1,t1,0.957,0.9709,0.9902,13.73,257.0,9.0,17.2,4.5,957.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.9677,0.0032
2026-02-05,2026-02-05T18:00:00+00:00,2026-02-06T12:00:00+00:00,2026-02-06T17:00:00+05:00,18,1,t1,0.9633,0.9817,0.9902,14.87,255.0,9.55,16.8,4.1,957.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.9587,0.023
2026-02-05,2026-02-05T18:00:00+00:00,2026-02-06T13:00:00+00:00,2026-02-06T18:00:00+05:00,19,1,t1,0.9735,0.977,0.99,16.0,256.0,10.48,17.2,2.7,959.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.9652,0.0118
2026-02-05,2026-02-05T18:00:00+00:00,2026-02-06T14:00:00+00:00,2026-02-06T19:00:00+05:00,20,1,t1,0.986,0.997,0.997,14.47,257.0,9.36,17.2,1.3,961.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.9756,0.0214
2026-02-05,2026-02-05T18:00:00+00:00,2026-02-06T15:00:00+00:00,2026-02-06T20:00:00+05:00,21,1,t1,0.9855,0.9882,0.9908,14.15,252.0,9.06,16.7,1.2,962.3,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,1.0,-0.0118
2026-02-05,2026-02-05T18:00:00+00:00,2026-02-06T16:00:00+00:00,2026-02-06T21:00:00+05:00,22,1,t1,0.9641,0.9641,0.9911,13.49,252.0,8.67,15.2,1.0,963.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.9986,-0.0345
2026-02-05,2026-02-05T18:00:00+00:00,2026-02-06T17:00:00+00:00,2026-02-06T22:00:00+05:00,23,1,t1,0.7834,0.8788,0.9892,11.46,254.0,7.37,12.8,0.8,963.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.9779,-0.0991
2026-02-05,2026-02-05T18:00:00+00:00,2026-02-06T18:00:00+00:00,2026-02-06T23:00:00+05:00,24,1,t1,0.4531,0.8756,0.9901,7.78,260.0,4.73,11.5,0.4,964.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.9832,-0.1076
2026-02-06,2026-02-06T18:00:00+00:00,2026-02-06T19:00:00+00:00,2026-02-07T00:00:00+05:00,1,1,t1,0.2749,0.7257,0.9545,6.3,248.0,3.79,11.5,0.1,964.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.9613,-0.2356
2026-02-06,2026-02-06T18:00:00+00:00,2026-02-06T20:00:00+00:00,2026-02-07T01:00:00+05:00,2,1,t1,0.2134,0.6303,0.9348,5.77,243.0,3.54,10.0,-0.1,963.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.8649,-0.2346
2026-02-06,2026-02-06T18:00:00+00:00,2026-02-06T21:00:00+00:00,2026-02-07T02:00:00+05:00,3,1,t1,0.1632,0.5547,0.8721,6.22,241.0,3.72,8.3,-0.1,963.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.7328,-0.1781
2026-02-06,2026-02-06T18:00:00+00:00,2026-02-06T22:00:00+00:00,2026-02-07T03:00:00+05:00,4,1,t1,0.112,0.3528,0.7471,6.06,245.0,3.51,7.7,-0.3,963.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.6337,-0.2809
2026-02-06,2026-02-06T18:00:00+00:00,2026-02-06T23:00:00+00:00,2026-02-07T04:00:00+05:00,5,1,t1,0.01,0.2752,0.6551,5.87,247.0,3.34,7.2,-0.5,963.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.426,-0.1508
2026-02-06,2026-02-06T18:00:00+00:00,2026-02-07T00:00:00+00:00,2026-02-07T05:00:00+05:00,6,1,t1,0.01,0.1566,0.4974,3.93,239.0,1.64,5.8,-0.8,963.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.3459,-0.1893
2026-02-06,2026-02-06T18:00:00+00:00,2026-02-07T01:00:00+00:00,2026-02-07T06:00:00+05:00,7,1,t1,0.01,0.0455,0.1717,2.55,228.0,0.91,5.1,-1.9,963.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.1592,-0.1137
2026-02-06,2026-02-06T18:00:00+00:00,2026-02-07T02:00:00+00:00,2026-02-07T07:00:00+05:00,8,1,t1,0.01,0.0178,0.0565,0.91,276.0,0.07,4.2,-2.2,962.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.0623,-0.0445
2026-02-06,2026-02-06T18:00:00+00:00,2026-02-07T03:00:00+00:00,2026-02-07T08:00:00+05:00,9,1,t1,0.01,0.0114,0.0114,0.59,340.0,0.3,2.9,-1.1,963.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.036,-0.0246
2026-02-06,2026-02-06T18:00:00+00:00,2026-02-07T04:00:00+00:00,2026-02-07T09:00:00+05:00,10,1,t1,0.01,0.0364,0.1359,1.34,45.0,1.31,3.1,0.5,962.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.0353,0.0011
2026-02-06,2026-02-06T18:00:00+00:00,2026-02-07T05:00:00+00:00,2026-02-07T10:00:00+05:00,11,1,t1,0.01,0.1163,0.4585,3.24,52.0,2.73,6.6,1.6,962.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.0675,0.0488
2026-02-06,2026-02-06T18:00:00+00:00,2026-02-07T06:00:00+00:00,2026-02-07T11:00:00+05:00,12,1,t1,0.01,0.2753,0.7283,5.59,56.0,4.39,7.2,2.4,961.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.1333,0.142
2026-02-06,2026-02-06T18:00:00+00:00,2026-02-07T07:00:00+00:00,2026-02-07T12:00:00+05:00,13,1,t1,0.01,0.4163,0.7805,6.16,56.0,4.84,7.8,3.8,960.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.1926,0.2237
2026-02-06,2026-02-06T18:00:00+00:00,2026-02-07T08:00:00+00:00,2026-02-07T13:00:00+05:00,14,1,t1,0.01,0.4039,0.7448,6.09,48.0,4.81,8.1,3.3,959.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.2794,0.1245
2026-02-06,2026-02-06T18:00:00+00:00,2026-02-07T09:00:00+00:00,2026-02-07T14:00:00+05:00,15,1,t1,0.01,0.2198,0.5474,5.2,47.0,4.11,7.5,2.7,959.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.2907,-0.0709
2026-02-06,2026-02-06T18:00:00+00:00,2026-02-07T10:00:00+00:00,2026-02-07T15:00:00+05:00,16,1,t1,0.01,0.1421,0.3176,3.68,44.0,2.92,6.1,2.1,959.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.1566,-0.0145
2026-02-06,2026-02-06T18:00:00+00:00,2026-02-07T11:00:00+00:00,2026-02-07T16:00:00+05:00,17,1,t1,0.01,0.0581,0.1541,2.33,45.0,1.81,4.2,1.3,959.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.1154,-0.0573
2026-02-06,2026-02-06T18:00:00+00:00,2026-02-07T12:00:00+00:00,2026-02-07T17:00:00+05:00,18,1,t1,0.01,0.0892,0.1863,0.61,99.0,0.07,6.8,0.1,958.3,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.0499,0.0393
2026-02-06,2026-02-06T18:00:00+00:00,2026-02-07T13:00:00+00:00,2026-02-07T18:00:00+05:00,19,1,t1,0.01,0.1716,0.3999,5.11,250.0,2.78,8.9,0.1,958.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.1559,0.0157
2026-02-06,2026-02-06T18:00:00+00:00,2026-02-07T14:00:00+00:00,2026-02-07T19:00:00+05:00,20,1,t1,0.1425,0.3431,0.7589,7.59,246.0,4.57,10.7,0.0,959.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.2613,0.0818
2026-02-06,2026-02-06T18:00:00+00:00,2026-02-07T15:00:00+00:00,2026-02-07T20:00:00+05:00,21,1,t1,0.2168,0.5528,0.9095,8.94,247.0,5.55,10.8,-0.3,959.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.4123,0.1405
2026-02-06,2026-02-06T18:00:00+00:00,2026-02-07T16:00:00+00:00,2026-02-07T21:00:00+05:00,22,1,t1,0.3309,0.7321,0.9699,10.17,251.0,6.46,10.8,-0.5,960.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.5835,0.1486
2026-02-06,2026-02-06T18:00:00+00:00,2026-02-07T17:00:00+00:00,2026-02-07T22:00:00+05:00,23,1,t1,0.5289,0.8686,0.9786,10.57,256.0,6.83,11.4,-0.7,960.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.6077,0.2609
2026-02-06,2026-02-06T18:00:00+00:00,2026-02-07T18:00:00+00:00,2026-02-07T23:00:00+05:00,24,1,t1,0.8268,0.9632,0.9904,11.06,255.0,7.12,12.5,-1.3,961.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.7021,0.2611
2026-02-07,2026-02-07T18:00:00+00:00,2026-02-07T19:00:00+00:00,2026-02-08T00:00:00+05:00,1,1,t1,0.8076,0.9723,0.991,11.59,254.0,7.08,12.2,-1.6,961.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.7537,0.2186
2026-02-07,2026-02-07T18:00:00+00:00,2026-02-07T20:00:00+00:00,2026-02-08T01:00:00+05:00,2,1,t1,0.7734,0.9645,0.9918,11.43,251.0,7.07,11.7,-1.8,961.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.7925,0.172
2026-02-07,2026-02-07T18:00:00+00:00,2026-02-07T21:00:00+00:00,2026-02-08T02:00:00+05:00,3,1,t1,0.6891,0.907,0.99,10.59,251.0,6.55,10.8,-1.8,962.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.8278,0.0792
2026-02-07,2026-02-07T18:00:00+00:00,2026-02-07T22:00:00+00:00,2026-02-08T03:00:00+05:00,4,1,t1,0.501,0.869,0.9814,9.55,245.0,5.67,10.1,-2.0,962.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.8549,0.0141
2026-02-07,2026-02-07T18:00:00+00:00,2026-02-07T23:00:00+00:00,2026-02-08T04:00:00+05:00,5,1,t1,0.3514,0.7295,0.9749,8.39,236.0,4.95,9.8,-1.8,962.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.736,-0.0065
2026-02-07,2026-02-07T18:00:00+00:00,2026-02-08T00:00:00+00:00,2026-02-08T05:00:00+05:00,6,1,t1,0.2678,0.6139,0.9466,7.97,228.0,4.62,9.3,-1.3,963.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.6416,-0.0277
2026-02-07,2026-02-07T18:00:00+00:00,2026-02-08T01:00:00+00:00,2026-02-08T06:00:00+05:00,7,1,t1,0.2178,0.5893,0.9297,7.62,234.0,4.39,8.0,-1.0,963.2,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31,0.5926,-0.0033
